Report_Month,Company,Product_Category,Premium_Current_Month,Premium_YTD,Policies_Current_Month,Policies_YTD,Date
January-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,960.45,10879.86,61.0,670,2018-01-01
January-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.01,0.34,2.0,10,2018-01-01
January-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,253.08,2386.7,484.0,4486,2018-01-01
January-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,140.95,924.77,23239.0,149595,2018-01-01
January-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,3451.57,26368.97,596746.0,4986243,2018-01-01
January-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.63,3.86,19.0,122,2018-01-01
January-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,460.08,3491.97,30884.0,167938,2018-01-01
January-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,145.63,995.84,23260.0,149782,2018-01-01
February-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,43.41,118.08,0.0,11,2018-02-01
February-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,33.4,977.77,6.0,49,2018-02-01
February-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,4.13,74.47,97.0,770,2018-02-01
February-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,92.14,794.1,18014.0,207406,2018-02-01
February-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,9.72,60.54,126.0,911,2018-02-01
February-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,182.79,2024.95,18243.0,209147,2018-02-01
February-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.21,1.03,0.0,0,2018-02-01
February-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,6.49,79.45,1.0,19,2018-02-01
February-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,34.61,341.62,8388.0,84588,2018-02-01
February-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,29.33,266.33,1327.0,12597,2018-02-01
February-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,70.63,688.44,9716.0,97204,2018-02-01
February-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.12,1.65,0.0,0,2018-02-01
February-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.38,9.54,0.0,3,2018-02-01
February-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,8.4,89.17,3.0,82,2018-02-01
February-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,20.56,137.88,2427.0,21301,2018-02-01
February-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.84,6.57,3322.0,7129,2018-02-01
February-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Total,30.29,244.81,5752.0,28515,2018-02-01
February-2018,AXIS MAX LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,AXIS MAX LIFE INSURANCE LIMITED,Group Single Premium,28.43,258.69,1.0,49,2018-02-01
February-2018,AXIS MAX LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,7.97,50.96,35.0,406,2018-02-01
February-2018,AXIS MAX LIFE INSURANCE LIMITED,Individual Non Single Premium,317.23,2396.97,54947.0,450356,2018-02-01
February-2018,AXIS MAX LIFE INSURANCE LIMITED,Individual Single Premium,74.72,714.21,91.0,701,2018-02-01
February-2018,AXIS MAX LIFE INSURANCE LIMITED,Total,428.35,3420.83,55074.0,451512,2018-02-01
February-2018,BAJAJ LIFE INSURANCE LIMITED,Group Non Single Premium,0.38,4.37,0.0,6,2018-02-01
February-2018,BAJAJ LIFE INSURANCE LIMITED,Group Single Premium,233.86,1974.25,4.0,70,2018-02-01
February-2018,BAJAJ LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,15.88,297.21,1.0,43,2018-02-01
February-2018,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,113.06,1156.41,26791.0,260658,2018-02-01
February-2018,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,5.31,53.11,175.0,2007,2018-02-01
February-2018,BAJAJ LIFE INSURANCE LIMITED,Total,368.49,3485.35,26971.0,262784,2018-02-01
February-2018,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.0,0.06,0.0,1,2018-02-01
February-2018,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,0.01,0.01,1.0,1,2018-02-01
February-2018,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Yearly Renewable Premium,0.69,3.56,5.0,30,2018-02-01
February-2018,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Non Single Premium,13.79,103.7,4231.0,45309,2018-02-01
February-2018,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Single Premium,0.25,1.92,1932.0,3901,2018-02-01
February-2018,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Total,14.73,109.25,6169.0,49242,2018-02-01
February-2018,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,32.89,227.47,1.0,5,2018-02-01
February-2018,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,43.76,342.5,9056.0,85739,2018-02-01
February-2018,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.75,11.24,31.0,231,2018-02-01
February-2018,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Total,79.4,581.21,9088.0,85975,2018-02-01
February-2018,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.52,4.31,0.0,4,2018-02-01
February-2018,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,20.09,335.6,0.0,9,2018-02-01
February-2018,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.68,39.07,0.0,10,2018-02-01
February-2018,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,75.7,682.66,9025.0,88306,2018-02-01
February-2018,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.96,12.36,24.0,293,2018-02-01
February-2018,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Total,97.95,1073.99,9049.0,88622,2018-02-01
February-2018,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,1.16,10.88,2.0,11,2018-02-01
February-2018,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,4.82,31.95,0.0,0,2018-02-01
February-2018,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.11,15.07,1.0,49,2018-02-01
February-2018,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,34.3,181.75,8065.0,47762,2018-02-01
February-2018,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.43,13.57,874.0,1672,2018-02-01
February-2018,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Total,41.83,253.22,8942.0,49494,2018-02-01
February-2018,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,5.2,82.98,20.0,206,2018-02-01
February-2018,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.05,0.38,0.0,2,2018-02-01
February-2018,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.83,20.45,0.0,0,2018-02-01
February-2018,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,59.1,495.57,16310.0,164896,2018-02-01
February-2018,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.09,27.58,28.0,400,2018-02-01
February-2018,EXIDE LIFE INSURANCE COMPANY LIMITED,Total,68.28,626.96,16358.0,165504,2018-02-01
February-2018,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,5.72,45.89,0.0,12,2018-02-01
February-2018,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,20.15,196.42,4.0,62,2018-02-01
February-2018,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,26.13,199.52,7120.0,66030,2018-02-01
February-2018,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.7,6.36,40.0,744,2018-02-01
February-2018,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Total,52.7,448.19,7164.0,66848,2018-02-01
February-2018,HDFC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,HDFC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,551.57,4456.42,20.0,158,2018-02-01
February-2018,HDFC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,13.06,101.37,21.0,310,2018-02-01
February-2018,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,419.96,3831.55,93242.0,865203,2018-02-01
February-2018,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,206.31,916.55,3111.0,21410,2018-02-01
February-2018,HDFC LIFE INSURANCE COMPANY LIMITED,Total,1190.9,9305.89,96394.0,887081,2018-02-01
February-2018,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,23.14,167.87,8.0,45,2018-02-01
February-2018,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,15.59,479.17,49.0,367,2018-02-01
February-2018,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,623.06,6550.02,72756.0,700552,2018-02-01
February-2018,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,119.0,868.94,4762.0,41193,2018-02-01
February-2018,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Total,780.79,8065.99,77575.0,742157,2018-02-01
February-2018,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Single Premium,106.5,568.22,8.0,77,2018-02-01
February-2018,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.61,0.0,0,2018-02-01
February-2018,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,62.54,491.24,15957.0,129574,2018-02-01
February-2018,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,6.35,27.71,4087.0,27495,2018-02-01
February-2018,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Total,175.38,1087.78,20052.0,157146,2018-02-01
February-2018,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,12.81,98.37,2.0,26,2018-02-01
February-2018,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1.67,22.99,0.0,2,2018-02-01
February-2018,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,2.16,30.66,7.0,100,2018-02-01
February-2018,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,66.43,596.15,17331.0,181408,2018-02-01
February-2018,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.34,16.21,69.0,757,2018-02-01
February-2018,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Total,84.41,764.39,17409.0,182293,2018-02-01
February-2018,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,1.89,20.87,5.0,56,2018-02-01
February-2018,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,62.56,579.23,16.0,122,2018-02-01
February-2018,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,63.33,640.68,32.0,425,2018-02-01
February-2018,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,170.37,1154.31,28041.0,215468,2018-02-01
February-2018,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,51.52,281.56,6314.0,44572,2018-02-01
February-2018,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Total,349.67,2676.64,34408.0,260643,2018-02-01
February-2018,LIFE INSURANCE CORPORATION OF INDIA,Group Non Single Premium,82.12,1882.85,228.0,2826,2018-02-01
February-2018,LIFE INSURANCE CORPORATION OF INDIA,Group Single Premium,4634.07,68887.72,23.0,655,2018-02-01
February-2018,LIFE INSURANCE CORPORATION OF INDIA,Group Yearly Renewable Premium,13.76,645.92,1807.0,20476,2018-02-01
February-2018,LIFE INSURANCE CORPORATION OF INDIA,Individual Non Single Premium,2187.26,20331.96,1761105.0,15666487,2018-02-01
February-2018,LIFE INSURANCE CORPORATION OF INDIA,Individual Single Premium,1559.52,24055.07,88223.0,1034837,2018-02-01
February-2018,LIFE INSURANCE CORPORATION OF INDIA,Total,8476.73,115803.52,1851386.0,16725281,2018-02-01
February-2018,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.1,1.97,17.0,127,2018-02-01
February-2018,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,7.17,100.77,0.0,0,2018-02-01
February-2018,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,2.72,26.48,0.0,0,2018-02-01
February-2018,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,107.41,991.36,18780.0,188948,2018-02-01
February-2018,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.74,34.55,87.0,870,2018-02-01
February-2018,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Total,120.14,1155.14,18884.0,189945,2018-02-01
February-2018,PRAMERICA LIFE INSURANCE LIMITED.,Group Non Single Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,PRAMERICA LIFE INSURANCE LIMITED.,Group Single Premium,57.22,693.08,0.0,16,2018-02-01
February-2018,PRAMERICA LIFE INSURANCE LIMITED.,Group Yearly Renewable Premium,43.04,282.11,103.0,1081,2018-02-01
February-2018,PRAMERICA LIFE INSURANCE LIMITED.,Individual Non Single Premium,29.55,261.03,7102.0,69265,2018-02-01
February-2018,PRAMERICA LIFE INSURANCE LIMITED.,Individual Single Premium,4.72,35.97,671.0,7147,2018-02-01
February-2018,PRAMERICA LIFE INSURANCE LIMITED.,Total,134.53,1272.19,7876.0,77509,2018-02-01
February-2018,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.0,1.37,0.0,1261,2018-02-01
February-2018,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,1.98,0.0,374,2018-02-01
February-2018,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Total,0.0,3.35,0.0,1635,2018-02-01
February-2018,SBI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,19.5,187.22,2.0,17,2018-02-01
February-2018,SBI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,140.55,1430.22,4.0,92,2018-02-01
February-2018,SBI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,9.7,182.3,122.0,1106,2018-02-01
February-2018,SBI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,495.62,6805.68,93639.0,1208627,2018-02-01
February-2018,SBI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,44.35,597.92,1403.0,18368,2018-02-01
February-2018,SBI LIFE INSURANCE COMPANY LIMITED,Total,709.72,9203.34,95170.0,1228210,2018-02-01
February-2018,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,23.14,234.19,0.0,9,2018-02-01
February-2018,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,3.32,56.74,2.0,110,2018-02-01
February-2018,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,32.02,345.57,20964.0,199226,2018-02-01
February-2018,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.91,36.82,213.0,2066,2018-02-01
February-2018,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,62.39,673.32,21179.0,201411,2018-02-01
February-2018,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.28,1.78,0.0,0,2018-02-01
February-2018,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,4.6,30.09,0.0,0,2018-02-01
February-2018,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.98,12.65,0.0,7,2018-02-01
February-2018,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,53.07,473.63,9904.0,96855,2018-02-01
February-2018,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,5.31,70.75,95.0,1760,2018-02-01
February-2018,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,64.24,588.9,9999.0,98622,2018-02-01
February-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,4.31,71.18,4.0,59,2018-02-01
February-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,89.9,604.75,52.0,524,2018-02-01
February-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0,2018-02-01
February-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1344.26,12224.11,70.0,740,2018-02-01
February-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.03,0.37,2.0,12,2018-02-01
February-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,212.79,2599.5,484.0,4970,2018-02-01
February-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,135.54,1060.31,22116.0,171711,2018-02-01
February-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,3025.93,29394.9,564206.0,5550449,2018-02-01
February-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.67,4.53,25.0,147,2018-02-01
February-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,575.3,4067.27,28807.0,196745,2018-02-01
February-2018,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,140.56,1136.4,22147.0,171929,2018-02-01
March-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,6.95,125.04,1.0,12,2018-03-01
March-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,324.12,1301.89,7.0,56,2018-03-01
March-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,9.19,83.65,103.0,873,2018-03-01
March-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,254.5,1048.6,39220.0,246626,2018-03-01
March-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,43.19,103.73,273.0,1184,2018-03-01
March-2018,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,637.96,2662.91,39604.0,248751,2018-03-01
March-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.17,1.2,0.0,0,2018-03-01
March-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,20.49,99.94,1.0,20,2018-03-01
March-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2018-03-01
March-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,73.77,415.4,17137.0,101725,2018-03-01
March-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,50.15,316.48,2371.0,14968,2018-03-01
March-2018,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,144.58,833.03,19509.0,116713,2018-03-01
March-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.34,1.99,0.0,0,2018-03-01
March-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.49,10.04,0.0,3,2018-03-01
March-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,26.87,116.04,13.0,95,2018-03-01
March-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,50.91,188.78,5500.0,26801,2018-03-01
March-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.15,8.73,2351.0,9480,2018-03-01
March-2018,AVIVA LIFE INSURANCE COMPANY LIMITED,Total,80.76,325.57,7864.0,36379,2018-03-01
March-2018,AXIS MAX LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2018-03-01
March-2018,AXIS MAX LIFE INSURANCE LIMITED,Group Single Premium,44.02,302.71,3.0,52,2018-03-01
March-2018,AXIS MAX LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,10.98,61.94,51.0,457,2018-03-01
March-2018,AXIS MAX LIFE INSURANCE LIMITED,Individual Non Single Premium,732.04,3129.02,110038.0,560394,2018-03-01
March-2018,AXIS MAX LIFE INSURANCE LIMITED,Individual Single Premium,140.16,854.37,237.0,938,2018-03-01
March-2018,AXIS MAX LIFE INSURANCE LIMITED,Total,927.2,4348.03,110329.0,561841,2018-03-01
March-2018,BAJAJ LIFE INSURANCE LIMITED,Group Non Single Premium,1.18,5.55,0.0,6,2018-03-01
March-2018,BAJAJ LIFE INSURANCE LIMITED,Group Single Premium,534.21,2508.47,9.0,79,2018-03-01
March-2018,BAJAJ LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,23.86,321.07,1.0,44,2018-03-01
March-2018,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,234.14,1390.55,45305.0,305963,2018-03-01
March-2018,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,12.11,65.22,402.0,2409,2018-03-01
March-2018,BAJAJ LIFE INSURANCE LIMITED,Total,805.5,4290.85,45717.0,308501,2018-03-01
March-2018,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.02,0.08,0.0,1,2018-03-01
March-2018,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,9.09,9.1,1.0,2,2018-03-01
